FB Wirtschaftswissenschaften und Statistik;4;96;2016-12-30 18:45:23.824568
Allgemeiner Lesesaal (Zentralbibliothek);7;93;2016-12-30 19:00:28.832561
FB Biologie und Biomedizin (Präsenzbestand);Geschlossen;0;2016-12-30 19:00:28.832608
FB Biologie und Biomedizin (Lehrbuchsammlung);3;97;2016-12-30 19:00:28.832618
FB Chemie und Pharmazie;Geschlossen;0;2016-12-30 19:00:28.832625
FB Englischer Garten;Geschlossen;0;2016-12-30 19:00:28.832632
FB Geowissenschaften;Geschlossen;0;2016-12-30 19:00:28.832638
FB Germanistik und Komparatistik;Geschlossen;0;2016-12-30 19:00:28.832644
FB Historicum;Geschlossen;0;2016-12-30 19:00:28.832652
FB Kunstwissenschaften;Geschlossen;0;2016-12-30 19:00:28.832658
FB Medizinische Lesehalle;Geschlossen;0;2016-12-30 19:00:28.832664
FB Psychologie, Pädagogik und Soziologie;Geschlossen;0;2016-12-30 19:00:28.832670
FB Theologie und Philosophie;36;64;2016-12-30 19:00:28.832677
FB Wirtschaftswissenschaften und Statistik;4;96;2016-12-30 19:00:28.832683
Allgemeiner Lesesaal (Zentralbibliothek);7;93;2016-12-30 19:15:23.092428
FB Biologie und Biomedizin (Präsenzbestand);Geschlossen;0;2016-12-30 19:15:23.092535
FB Biologie und Biomedizin (Lehrbuchsammlung);3;97;2016-12-30 19:15:23.092705
FB Chemie und Pharmazie;Geschlossen;0;2016-12-30 19:15:23.092739
FB Englischer Garten;Geschlossen;0;2016-12-30 19:15:23.092803
FB Geowissenschaften;Geschlossen;0;2016-12-30 19:15:23.092834
FB Germanistik und Komparatistik;Geschlossen;0;2016-12-30 19:15:23.092860
FB Historicum;Geschlossen;0;2016-12-30 19:15:23.092917
FB Kunstwissenschaften;Geschlossen;0;2016-12-30 19:15:23.092944
FB Medizinische Lesehalle;Geschlossen;0;2016-12-30 19:15:23.092969
FB Psychologie, Pädagogik und Soziologie;Geschlossen;0;2016-12-30 19:15:23.093000
FB Theologie und Philosophie;36;64;2016-12-30 19:15:23.093027
FB Wirtschaftswissenschaften und Statistik;4;96;2016-12-30 19:15:23.093052
Allgemeiner Lesesaal (Zentralbibliothek);7;93;2016-12-30 19:30:25.329090
FB Biologie und Biomedizin (Präsenzbestand);Geschlossen;0;2016-12-30 19:30:25.329149
FB Biologie und Biomedizin (Lehrbuchsammlung);3;97;2016-12-30 19:30:25.329165
FB Chemie und Pharmazie;Geschlossen;0;2016-12-30 19:30:25.329177
FB Englischer Garten;Geschlossen;0;2016-12-30 19:30:25.329188
FB Geowissenschaften;Geschlossen;0;2016-12-30 19:30:25.329198
FB Germanistik und Komparatistik;Geschlossen;0;2016-12-30 19:30:25.329208
FB Historicum;Geschlossen;0;2016-12-30 19:30:25.329219
FB Kunstwissenschaften;Geschlossen;0;2016-12-30 19:30:25.329229
FB Medizinische Lesehalle;Geschlossen;0;2016-12-30 19:30:25.329239
FB Psychologie, Pädagogik und Soziologie;Geschlossen;0;2016-12-30 19:30:25.329249
FB Theologie und Philosophie;36;64;2016-12-30 19:30:25.329261
FB Wirtschaftswissenschaften und Statistik;4;96;2016-12-30 19:30:25.329271
Allgemeiner Lesesaal (Zentralbibliothek);7;93;2016-12-30 19:45:23.561330
FB Biologie und Biomedizin (Präsenzbestand);Geschlossen;0;2016-12-30 19:45:23.561374
FB Biologie und Biomedizin (Lehrbuchsammlung);3;97;2016-12-30 19:45:23.561384
FB Chemie und Pharmazie;Geschlossen;0;2016-12-30 19:45:23.561391
FB Englischer Garten;Geschlossen;0;2016-12-30 19:45:23.561397
FB Geowissenschaften;Geschlossen;0;2016-12-30 19:45:23.561403
FB Germanistik und Komparatistik;Geschlossen;0;2016-12-30 19:45:23.561409
FB Historicum;Geschlossen;0;2016-12-30 19:45:23.561416
FB Kunstwissenschaften;Geschlossen;0;2016-12-30 19:45:23.561421
FB Medizinische Lesehalle;Geschlossen;0;2016-12-30 19:45:23.561427
FB Psychologie, Pädagogik und Soziologie;Geschlossen;0;2016-12-30 19:45:23.561433
FB Theologie und Philosophie;36;64;2016-12-30 19:45:23.561440
FB Wirtschaftswissenschaften und Statistik;4;96;2016-12-30 19:45:23.561446
Allgemeiner Lesesaal (Zentralbibliothek);7;93;2016-12-30 20:00:28.765098
FB Biologie und Biomedizin (Präsenzbestand);Geschlossen;0;2016-12-30 20:00:28.765240
FB Biologie und Biomedizin (Lehrbuchsammlung);3;97;2016-12-30 20:00:28.765279
FB Chemie und Pharmazie;Geschlossen;0;2016-12-30 20:00:28.765313
FB Englischer Garten;Geschlossen;0;2016-12-30 20:00:28.765339
FB Geowissenschaften;Geschlossen;0;2016-12-30 20:00:28.765363
FB Germanistik und Komparatistik;Geschlossen;0;2016-12-30 20:00:28.765392
FB Historicum;Geschlossen;0;2016-12-30 20:00:28.765418
FB Kunstwissenschaften;Geschlossen;0;2016-12-30 20:00:28.765441
FB Medizinische Lesehalle;Geschlossen;0;2016-12-30 20:00:28.765469
FB Psychologie, Pädagogik und Soziologie;Geschlossen;0;2016-12-30 20:00:28.765495
FB Theologie und Philosophie;36;64;2016-12-30 20:00:28.765521
FB Wirtschaftswissenschaften und Statistik;4;96;2016-12-30 20:00:28.765544
Allgemeiner Lesesaal (Zentralbibliothek);7;93;2016-12-30 20:15:22.170048
FB Biologie und Biomedizin (Präsenzbestand);Geschlossen;0;2016-12-30 20:15:22.170110
FB Biologie und Biomedizin (Lehrbuchsammlung);3;97;2016-12-30 20:15:22.170126
FB Chemie und Pharmazie;Geschlossen;0;2016-12-30 20:15:22.170138
FB Englischer Garten;Geschlossen;0;2016-12-30 20:15:22.170150
FB Geowissenschaften;Geschlossen;0;2016-12-30 20:15:22.170160
FB Germanistik und Komparatistik;Geschlossen;0;2016-12-30 20:15:22.170170
FB Historicum;Geschlossen;0;2016-12-30 20:15:22.170210
FB Kunstwissenschaften;Geschlossen;0;2016-12-30 20:15:22.170218
FB Medizinische Lesehalle;Geschlossen;0;2016-12-30 20:15:22.170224
FB Psychologie, Pädagogik und Soziologie;Geschlossen;0;2016-12-30 20:15:22.170230
FB Theologie und Philosophie;36;64;2016-12-30 20:15:22.170237
FB Wirtschaftswissenschaften und Statistik;4;96;2016-12-30 20:15:22.170243
Allgemeiner Lesesaal (Zentralbibliothek);7;93;2016-12-30 20:30:24.609365
FB Biologie und Biomedizin (Präsenzbestand);Geschlossen;0;2016-12-30 20:30:24.609431
FB Biologie und Biomedizin (Lehrbuchsammlung);3;97;2016-12-30 20:30:24.609448
FB Chemie und Pharmazie;Geschlossen;0;2016-12-30 20:30:24.609460
FB Englischer Garten;Geschlossen;0;2016-12-30 20:30:24.609476
FB Geowissenschaften;Geschlossen;0;2016-12-30 20:30:24.609487
FB Germanistik und Komparatistik;Geschlossen;0;2016-12-30 20:30:24.609497
FB Historicum;Geschlossen;0;2016-12-30 20:30:24.609507
FB Kunstwissenschaften;Geschlossen;0;2016-12-30 20:30:24.609517
FB Medizinische Lesehalle;Geschlossen;0;2016-12-30 20:30:24.609527
FB Psychologie, Pädagogik und Soziologie;Geschlossen;0;2016-12-30 20:30:24.609537
FB Theologie und Philosophie;36;64;2016-12-30 20:30:24.609548
FB Wirtschaftswissenschaften und Statistik;4;96;2016-12-30 20:30:24.609560
Allgemeiner Lesesaal (Zentralbibliothek);7;93;2016-12-30 20:45:23.419437
FB Biologie und Biomedizin (Präsenzbestand);Geschlossen;0;2016-12-30 20:45:23.419499
FB Biologie und Biomedizin (Lehrbuchsammlung);3;97;2016-12-30 20:45:23.419517
FB Chemie und Pharmazie;Geschlossen;0;2016-12-30 20:45:23.419530
FB Englischer Garten;Geschlossen;0;2016-12-30 20:45:23.419541
FB Geowissenschaften;Geschlossen;0;2016-12-30 20:45:23.419551
FB Germanistik und Komparatistik;Geschlossen;0;2016-12-30 20:45:23.419561
FB Historicum;Geschlossen;0;2016-12-30 20:45:23.419572
FB Kunstwissenschaften;Geschlossen;0;2016-12-30 20:45:23.419582
FB Medizinische Lesehalle;Geschlossen;0;2016-12-30 20:45:23.419595
FB Psychologie, Pädagogik und Soziologie;Geschlossen;0;2016-12-30 20:45:23.419605
FB Theologie und Philosophie;36;64;2016-12-30 20:45:23.419616
FB Wirtschaftswissenschaften und Statistik;4;96;2016-12-30 20:45:23.419626
Allgemeiner Lesesaal (Zentralbibliothek);7;93;2016-12-30 21:00:27.264076
FB Biologie und Biomedizin (Präsenzbestand);Geschlossen;0;2016-12-30 21:00:27.264146
FB Biologie und Biomedizin (Lehrbuchsammlung);3;97;2016-12-30 21:00:27.264163
FB Chemie und Pharmazie;Geschlossen;0;2016-12-30 21:00:27.264175
FB Englischer Garten;Geschlossen;0;2016-12-30 21:00:27.264187
FB Geowissenschaften;Geschlossen;0;2016-12-30 21:00:27.264197
FB Germanistik und Komparatistik;Geschlossen;0;2016-12-30 21:00:27.264208
FB Historicum;Geschlossen;0;2016-12-30 21:00:27.264219
FB Kunstwissenschaften;Geschlossen;0;2016-12-30 21:00:27.264229
FB Medizinische Lesehalle;Geschlossen;0;2016-12-30 21:00:27.264239
FB Psychologie, Pädagogik und Soziologie;Geschlossen;0;2016-12-30 21:00:27.264250
FB Theologie und Philosophie;36;64;2016-12-30 21:00:27.264262
FB Wirtschaftswissenschaften und Statistik;4;96;2016-12-30 21:00:27.264272
Allgemeiner Lesesaal (Zentralbibliothek);7;93;2016-12-30 21:15:22.158886
FB Biologie und Biomedizin (Präsenzbestand);Geschlossen;0;2016-12-30 21:15:22.158967
FB Biologie und Biomedizin (Lehrbuchsammlung);3;97;2016-12-30 21:15:22.158983
FB Chemie und Pharmazie;Geschlossen;0;2016-12-30 21:15:22.158995
FB Englischer Garten;Geschlossen;0;2016-12-30 21:15:22.159007
FB Geowissenschaften;Geschlossen;0;2016-12-30 21:15:22.159017
FB Germanistik und Komparatistik;Geschlossen;0;2016-12-30 21:15:22.159028
FB Historicum;Geschlossen;0;2016-12-30 21:15:22.159038
FB Kunstwissenschaften;Geschlossen;0;2016-12-30 21:15:22.159049
FB Medizinische Lesehalle;Geschlossen;0;2016-12-30 21:15:22.159059
FB Psychologie, Pädagogik und Soziologie;Geschlossen;0;2016-12-30 21:15:22.159070
FB Theologie und Philosophie;36;64;2016-12-30 21:15:22.159081
FB Wirtschaftswissenschaften und Statistik;4;96;2016-12-30 21:15:22.159091
Allgemeiner Lesesaal (Zentralbibliothek);7;93;2016-12-30 21:30:27.036903
FB Biologie und Biomedizin (Präsenzbestand);Geschlossen;0;2016-12-30 21:30:27.036994
FB Biologie und Biomedizin (Lehrbuchsammlung);3;97;2016-12-30 21:30:27.037012
FB Chemie und Pharmazie;Geschlossen;0;2016-12-30 21:30:27.037024
FB Englischer Garten;Geschlossen;0;2016-12-30 21:30:27.037035
FB Geowissenschaften;Geschlossen;0;2016-12-30 21:30:27.037060
FB Germanistik und Komparatistik;Geschlossen;0;2016-12-30 21:30:27.037073
FB Historicum;Geschlossen;0;2016-12-30 21:30:27.037084
FB Kunstwissenschaften;Geschlossen;0;2016-12-30 21:30:27.037094
FB Medizinische Lesehalle;Geschlossen;0;2016-12-30 21:30:27.037105
FB Psychologie, Pädagogik und Soziologie;Geschlossen;0;2016-12-30 21:30:27.037115
FB Theologie und Philosophie;36;64;2016-12-30 21:30:27.037126
FB Wirtschaftswissenschaften und Statistik;4;96;2016-12-30 21:30:27.037136
Allgemeiner Lesesaal (Zentralbibliothek);7;93;2016-12-30 21:45:21.830416
FB Biologie und Biomedizin (Präsenzbestand);Geschlossen;0;2016-12-30 21:45:21.830535
FB Biologie und Biomedizin (Lehrbuchsammlung);3;97;2016-12-30 21:45:21.830573
FB Chemie und Pharmazie;Geschlossen;0;2016-12-30 21:45:21.830602
FB Englischer Garten;Geschlossen;0;2016-12-30 21:45:21.830629
FB Geowissenschaften;Geschlossen;0;2016-12-30 21:45:21.830655
FB Germanistik und Komparatistik;Geschlossen;0;2016-12-30 21:45:21.830680
FB Historicum;Geschlossen;0;2016-12-30 21:45:21.830707
FB Kunstwissenschaften;Geschlossen;0;2016-12-30 21:45:21.830732
FB Medizinische Lesehalle;Geschlossen;0;2016-12-30 21:45:21.830757
FB Psychologie, Pädagogik und Soziologie;Geschlossen;0;2016-12-30 21:45:21.830783
FB Theologie und Philosophie;36;64;2016-12-30 21:45:21.830810
FB Wirtschaftswissenschaften und Statistik;4;96;2016-12-30 21:45:21.830835
Allgemeiner Lesesaal (Zentralbibliothek);7;93;2016-12-30 22:00:31.171170
FB Biologie und Biomedizin (Präsenzbestand);Geschlossen;0;2016-12-30 22:00:31.171229
FB Biologie und Biomedizin (Lehrbuchsammlung);3;97;2016-12-30 22:00:31.171245
FB Chemie und Pharmazie;Geschlossen;0;2016-12-30 22:00:31.171257
FB Englischer Garten;Geschlossen;0;2016-12-30 22:00:31.171268
FB Geowissenschaften;Geschlossen;0;2016-12-30 22:00:31.171349
FB Germanistik und Komparatistik;Geschlossen;0;2016-12-30 22:00:31.171361
FB Historicum;Geschlossen;0;2016-12-30 22:00:31.171372
FB Kunstwissenschaften;Geschlossen;0;2016-12-30 22:00:31.171382
FB Medizinische Lesehalle;Geschlossen;0;2016-12-30 22:00:31.171393
FB Psychologie, Pädagogik und Soziologie;Geschlossen;0;2016-12-30 22:00:31.171403
FB Theologie und Philosophie;36;64;2016-12-30 22:00:31.171415
FB Wirtschaftswissenschaften und Statistik;4;96;2016-12-30 22:00:31.171446
Allgemeiner Lesesaal (Zentralbibliothek);7;93;2016-12-30 22:15:24.623827
FB Biologie und Biomedizin (Präsenzbestand);Geschlossen;0;2016-12-30 22:15:24.623933
FB Biologie und Biomedizin (Lehrbuchsammlung);3;97;2016-12-30 22:15:24.623970
FB Chemie und Pharmazie;Geschlossen;0;2016-12-30 22:15:24.623999
FB Englischer Garten;Geschlossen;0;2016-12-30 22:15:24.624025
FB Geowissenschaften;Geschlossen;0;2016-12-30 22:15:24.624049
FB Germanistik und Komparatistik;Geschlossen;0;2016-12-30 22:15:24.624073
FB Historicum;Geschlossen;0;2016-12-30 22:15:24.624098
FB Kunstwissenschaften;Geschlossen;0;2016-12-30 22:15:24.624122
FB Medizinische Lesehalle;Geschlossen;0;2016-12-30 22:15:24.624147
FB Psychologie, Pädagogik und Soziologie;Geschlossen;0;2016-12-30 22:15:24.624171
FB Theologie und Philosophie;36;64;2016-12-30 22:15:24.624198
FB Wirtschaftswissenschaften und Statistik;4;96;2016-12-30 22:15:24.624221
Allgemeiner Lesesaal (Zentralbibliothek);7;93;2016-12-30 22:30:28.453527
FB Biologie und Biomedizin (Präsenzbestand);Geschlossen;0;2016-12-30 22:30:28.453635
FB Biologie und Biomedizin (Lehrbuchsammlung);3;97;2016-12-30 22:30:28.453670
FB Chemie und Pharmazie;Geschlossen;0;2016-12-30 22:30:28.453699
FB Englischer Garten;Geschlossen;0;2016-12-30 22:30:28.453724
FB Geowissenschaften;Geschlossen;0;2016-12-30 22:30:28.453748
FB Germanistik und Komparatistik;Geschlossen;0;2016-12-30 22:30:28.453771
FB Historicum;Geschlossen;0;2016-12-30 22:30:28.453796
FB Kunstwissenschaften;Geschlossen;0;2016-12-30 22:30:28.453820
FB Medizinische Lesehalle;Geschlossen;0;2016-12-30 22:30:28.453843
FB Psychologie, Pädagogik und Soziologie;Geschlossen;0;2016-12-30 22:30:28.453868
FB Theologie und Philosophie;36;64;2016-12-30 22:30:28.453894
FB Wirtschaftswissenschaften und Statistik;4;96;2016-12-30 22:30:28.453968
Allgemeiner Lesesaal (Zentralbibliothek);7;93;2016-12-30 22:45:26.562202
FB Biologie und Biomedizin (Präsenzbestand);Geschlossen;0;2016-12-30 22:45:26.562306
FB Biologie und Biomedizin (Lehrbuchsammlung);3;97;2016-12-30 22:45:26.562342
FB Chemie und Pharmazie;Geschlossen;0;2016-12-30 22:45:26.562371
FB Englischer Garten;Geschlossen;0;2016-12-30 22:45:26.562396
FB Geowissenschaften;Geschlossen;0;2016-12-30 22:45:26.562421
FB Germanistik und Komparatistik;Geschlossen;0;2016-12-30 22:45:26.562444
FB Historicum;Geschlossen;0;2016-12-30 22:45:26.562469
FB Kunstwissenschaften;Geschlossen;0;2016-12-30 22:45:26.562493
FB Medizinische Lesehalle;Geschlossen;0;2016-12-30 22:45:26.562517
FB Psychologie, Pädagogik und Soziologie;Geschlossen;0;2016-12-30 22:45:26.562541
FB Theologie und Philosophie;36;64;2016-12-30 22:45:26.562567
FB Wirtschaftswissenschaften und Statistik;4;96;2016-12-30 22:45:26.562591
Allgemeiner Lesesaal (Zentralbibliothek);7;93;2016-12-30 23:00:33.438624
FB Biologie und Biomedizin (Präsenzbestand);Geschlossen;0;2016-12-30 23:00:33.438669
FB Biologie und Biomedizin (Lehrbuchsammlung);3;97;2016-12-30 23:00:33.438679
FB Chemie und Pharmazie;Geschlossen;0;2016-12-30 23:00:33.438686
FB Englischer Garten;Geschlossen;0;2016-12-30 23:00:33.438693
FB Geowissenschaften;Geschlossen;0;2016-12-30 23:00:33.438699
FB Germanistik und Komparatistik;Geschlossen;0;2016-12-30 23:00:33.438705
FB Historicum;Geschlossen;0;2016-12-30 23:00:33.438711
FB Kunstwissenschaften;Geschlossen;0;2016-12-30 23:00:33.438717
FB Medizinische Lesehalle;Geschlossen;0;2016-12-30 23:00:33.438723
FB Psychologie, Pädagogik und Soziologie;Geschlossen;0;2016-12-30 23:00:33.438729
FB Theologie und Philosophie;36;64;2016-12-30 23:00:33.438736
FB Wirtschaftswissenschaften und Statistik;4;96;2016-12-30 23:00:33.438742
Allgemeiner Lesesaal (Zentralbibliothek);7;93;2016-12-30 23:15:26.445394
FB Biologie und Biomedizin (Präsenzbestand);Geschlossen;0;2016-12-30 23:15:26.445506
FB Biologie und Biomedizin (Lehrbuchsammlung);3;97;2016-12-30 23:15:26.445524
FB Chemie und Pharmazie;Geschlossen;0;2016-12-30 23:15:26.445536
FB Englischer Garten;Geschlossen;0;2016-12-30 23:15:26.445550
FB Geowissenschaften;Geschlossen;0;2016-12-30 23:15:26.445561
FB Germanistik und Komparatistik;Geschlossen;0;2016-12-30 23:15:26.445572
FB Historicum;Geschlossen;0;2016-12-30 23:15:26.445583
FB Kunstwissenschaften;Geschlossen;0;2016-12-30 23:15:26.445593
FB Medizinische Lesehalle;Geschlossen;0;2016-12-30 23:15:26.445603
FB Psychologie, Pädagogik und Soziologie;Geschlossen;0;2016-12-30 23:15:26.445614
FB Theologie und Philosophie;36;64;2016-12-30 23:15:26.445642
FB Wirtschaftswissenschaften und Statistik;4;96;2016-12-30 23:15:26.445655
Allgemeiner Lesesaal (Zentralbibliothek);7;93;2016-12-30 23:30:34.557178
FB Biologie und Biomedizin (Präsenzbestand);Geschlossen;0;2016-12-30 23:30:34.557283
FB Biologie und Biomedizin (Lehrbuchsammlung);3;97;2016-12-30 23:30:34.557320
FB Chemie und Pharmazie;Geschlossen;0;2016-12-30 23:30:34.557350
FB Englischer Garten;Geschlossen;0;2016-12-30 23:30:34.557376
FB Geowissenschaften;Geschlossen;0;2016-12-30 23:30:34.557401
FB Germanistik und Komparatistik;Geschlossen;0;2016-12-30 23:30:34.557425
FB Historicum;Geschlossen;0;2016-12-30 23:30:34.557451
FB Kunstwissenschaften;Geschlossen;0;2016-12-30 23:30:34.557475
FB Medizinische Lesehalle;Geschlossen;0;2016-12-30 23:30:34.557500
FB Psychologie, Pädagogik und Soziologie;Geschlossen;0;2016-12-30 23:30:34.557525
FB Theologie und Philosophie;36;64;2016-12-30 23:30:34.557552
FB Wirtschaftswissenschaften und Statistik;4;96;2016-12-30 23:30:34.557576
Allgemeiner Lesesaal (Zentralbibliothek);7;93;2016-12-30 23:45:28.806928
FB Biologie und Biomedizin (Präsenzbestand);Geschlossen;0;2016-12-30 23:45:28.807038
FB Biologie und Biomedizin (Lehrbuchsammlung);3;97;2016-12-30 23:45:28.807085
FB Chemie und Pharmazie;Geschlossen;0;2016-12-30 23:45:28.807116
FB Englischer Garten;Geschlossen;0;2016-12-30 23:45:28.807147
FB Geowissenschaften;Geschlossen;0;2016-12-30 23:45:28.807173
FB Germanistik und Komparatistik;Geschlossen;0;2016-12-30 23:45:28.807197
FB Historicum;Geschlossen;0;2016-12-30 23:45:28.807227
FB Kunstwissenschaften;Geschlossen;0;2016-12-30 23:45:28.807252
FB Medizinische Lesehalle;Geschlossen;0;2016-12-30 23:45:28.807276
FB Psychologie, Pädagogik und Soziologie;Geschlossen;0;2016-12-30 23:45:28.807323
FB Theologie und Philosophie;36;64;2016-12-30 23:45:28.807354
FB Wirtschaftswissenschaften und Statistik;4;96;2016-12-30 23:45:28.807379
Allgemeiner Lesesaal (Zentralbibliothek);7;93;2016-12-31 08:00:31.745805
FB Biologie und Biomedizin (Präsenzbestand);Geschlossen;0;2016-12-31 08:00:31.745866
FB Biologie und Biomedizin (Lehrbuchsammlung);3;97;2016-12-31 08:00:31.745882
FB Chemie und Pharmazie;Geschlossen;0;2016-12-31 08:00:31.745962
FB Englischer Garten;Geschlossen;0;2016-12-31 08:00:31.745978
FB Geowissenschaften;Geschlossen;0;2016-12-31 08:00:31.745989
FB Germanistik und Komparatistik;Geschlossen;0;2016-12-31 08:00:31.746000
FB Historicum;Geschlossen;0;2016-12-31 08:00:31.746011
FB Kunstwissenschaften;Geschlossen;0;2016-12-31 08:00:31.746021
FB Medizinische Lesehalle;Geschlossen;0;2016-12-31 08:00:31.746032
FB Psychologie, Pädagogik und Soziologie;Geschlossen;0;2016-12-31 08:00:31.746043
FB Theologie und Philosophie;36;64;2016-12-31 08:00:31.746054
FB Wirtschaftswissenschaften und Statistik;4;96;2016-12-31 08:00:31.746064
Allgemeiner Lesesaal (Zentralbibliothek);7;93;2016-12-31 08:15:23.453452
FB Biologie und Biomedizin (Präsenzbestand);Geschlossen;0;2016-12-31 08:15:23.453511
FB Biologie und Biomedizin (Lehrbuchsammlung);3;97;2016-12-31 08:15:23.453520
FB Chemie und Pharmazie;Geschlossen;0;2016-12-31 08:15:23.453527
FB Englischer Garten;Geschlossen;0;2016-12-31 08:15:23.453534
FB Geowissenschaften;Geschlossen;0;2016-12-31 08:15:23.453542
FB Germanistik und Komparatistik;Geschlossen;0;2016-12-31 08:15:23.453549
FB Historicum;Geschlossen;0;2016-12-31 08:15:23.453555
FB Kunstwissenschaften;Geschlossen;0;2016-12-31 08:15:23.453561
FB Medizinische Lesehalle;Geschlossen;0;2016-12-31 08:15:23.453567
FB Psychologie, Pädagogik und Soziologie;Geschlossen;0;2016-12-31 08:15:23.453574
FB Theologie und Philosophie;36;64;2016-12-31 08:15:23.453580
FB Wirtschaftswissenschaften und Statistik;4;96;2016-12-31 08:15:23.453586
Allgemeiner Lesesaal (Zentralbibliothek);7;93;2016-12-31 08:30:31.440091
FB Biologie und Biomedizin (Präsenzbestand);Geschlossen;0;2016-12-31 08:30:31.440202
FB Biologie und Biomedizin (Lehrbuchsammlung);3;97;2016-12-31 08:30:31.440238
FB Chemie und Pharmazie;Geschlossen;0;2016-12-31 08:30:31.440266
FB Englischer Garten;Geschlossen;0;2016-12-31 08:30:31.440291
FB Geowissenschaften;Geschlossen;0;2016-12-31 08:30:31.440316
